status,family,pval,qval,G,gene_short_name,id,ensembl_gene_id,hgnc_symbol,entrezgene,iqr_count,num_cells_expressed,use_for_ordering
OK,negbinomial.size,0.423411254620341,0.568832858141732,G92,SMG7,NM_201568+NM_173156+NM_001174061+NM_201569,ENSG00000116698,SMG7,9887,2.92599941855622,1279,FALSE
OK,negbinomial.size,0.423500927458712,0.568868676253125,G7876,HMGA1,NM_002131+NM_145903+NM_145899+NM_145902+NM_145901+NM_145905,ENSG00000137309,HMGA1,3159,2.48542682717024,1247,FALSE
OK,negbinomial.size,0.423628475032829,0.568955351472238,G1511,SLC35A3,NM_012243+NM_001271684+NM_001271685,ENSG00000117620,SLC35A3,23443,2.52356195605701,864,FALSE
OK,negbinomial.size,0.423777186366036,0.569070420721786,G9654,PPIA,NM_021130,ENSG00000196262,PPIA,5478,2.02384674195437,2126,FALSE
OK,negbinomial.size,0.423904601334901,0.569156862113546,G16267,PLBD1,NM_024829,ENSG00000121316,PLBD1,79887,2.88752527074159,492,FALSE
OK,negbinomial.size,0.424037162551551,0.569181621021866,G18390,RNF31,NM_017999,ENSG00000092098,RNF31,55072,2.26303440583379,836,FALSE
OK,negbinomial.size,0.424110091728853,0.569181621021866,G24992,SLPI,NM_003064,ENSG00000124107,SLPI,6590,3.83708379933984,501,FALSE
OK,negbinomial.size,0.42411218039589,0.569181621021866,G9439,SUN1,NM_001171946+NM_001171945+NM_001171944+NM_001130965+NM_025154,ENSG00000164828,SUN1,23353,2.86789646399266,1751,FALSE
OK,negbinomial.size,0.424277207221276,0.569233857451877,G20647,ELMO3,NM_024712,ENSG00000102890,ELMO3,79767,2.39231742277876,1053,FALSE
OK,negbinomial.size,0.424217291110853,0.569233857451877,G24071,RPL13A,NM_012423+NR_073024+NM_001270491,ENSG00000142541,RPL13A,23521,1.9577717646107,2089,FALSE
OK,negbinomial.size,0.424461691713152,0.569396753757257,G9144,RPA3OS,NR_034084,NA,NA,NA,2.70043971814109,967,FALSE
OK,negbinomial.size,0.424679374349727,0.56960412890051,G14846,FTH1,NM_002032,ENSG00000167996,FTH1,2495,2.17990812693363,2203,FALSE
OK,negbinomial.size,0.424879264352378,0.569787581487414,G17418,COQ5,NM_032314,ENSG00000110871,COQ5,84274,2.61890983264449,1119,FALSE
OK,negbinomial.size,0.425104481395942,0.569861134905772,G16004,MMP7,NM_002423,ENSG00000137673,MMP7,4316,7.53430189759468,546,FALSE
OK,negbinomial.size,0.425123476250595,0.569861134905772,G2867,RPIA,NM_144563,ENSG00000153574,RPIA,22934,2.52356195605701,599,FALSE
OK,negbinomial.size,0.425015405219757,0.569861134905772,G5600,ATP13A3,NM_024524,ENSG00000133657,ATP13A3,79572,2.84130225398094,1386,FALSE
OK,negbinomial.size,0.425248378210851,0.569943936830101,G4758,RPUSD3,NM_173659+NM_001142547,ENSG00000156990,RPUSD3,285367,2.8073549220576,1161,FALSE
OK,negbinomial.size,0.425587226690443,0.570313415847012,G22407,WDR7,NM_052834+NM_015285,ENSG00000091157,WDR7,23335,3.04439411935845,837,FALSE
OK,negbinomial.size,0.425834842652147,0.570560546076519,G2853,SUCLG1,NM_003849,ENSG00000163541,SUCLG1,8802,2.42998784074482,1834,FALSE
OK,negbinomial.size,0.426289429175569,0.570575842351281,G16430,LARP4,NM_001170803+NM_001170808+NM_199190+NM_052879+NM_199188+NM_001170804+NR_033200,ENSG00000161813,LARP4,113251,2.72246602447109,1282,FALSE
OK,negbinomial.size,0.426095177092243,0.570575842351281,G17566,TFDP1,NR_026580+NM_007111,ENSG00000198176,TFDP1,7027,2.43295940727611,1249,FALSE
OK,negbinomial.size,0.426351864477375,0.570575842351281,G22906,PEPD,NM_000285+NM_001166056+NM_001166057,ENSG00000124299,PEPD,5184,2.66837850890879,1783,FALSE
OK,negbinomial.size,0.426310526383821,0.570575842351281,G23447,TPM4,NM_001145160+NM_003290,ENSG00000167460,TPM4,7171,3,1768,FALSE
OK,negbinomial.size,0.426049130021872,0.570575842351281,G25937,GCAT,NM_001171690+NM_014291,ENSG00000100116,GCAT,23464,2.72246602447109,597,FALSE
OK,negbinomial.size,0.426299682211393,0.570575842351281,G534,TSEN15,NM_052965+NR_023349+NM_001127394,ENSG00000198860,TSEN15,116461,2.58496250072116,1336,FALSE
OK,negbinomial.size,0.426240984010226,0.570575842351281,G5723,MAEA,NM_005882+NM_001017405,ENSG00000090316,MAEA,10296,2.61470984411521,1349,FALSE
OK,negbinomial.size,0.42596395034285,0.570575842351281,G7391,UBE2B,NM_003337,ENSG00000119048,UBE2B,7320,2.51457317282976,1974,FALSE
OK,negbinomial.size,0.426484358661967,0.570655639713922,G18162,KTN1,NM_001271014+NM_001079521+NM_004986+NM_001079522+NR_073129+NR_073128,ENSG00000126777,KTN1,3895,2.21412480535285,2081,FALSE
OK,negbinomial.size,0.42653791058812,0.570655639713922,G3164,TMEM18,NM_152834,ENSG00000151353,TMEM18,129787,2.54432051622381,1255,FALSE
OK,negbinomial.size,0.426692715374131,0.57077816482407,G20361,POLR3E,NM_001258034+NM_001258035+NM_018119+NR_047581+NM_001258036+NM_001258033,ENSG00000058600,POLR3E,101060521,2.53605290024021,1099,FALSE
OK,negbinomial.size,0.426878441368647,0.570942010174244,G25592,HPS4,NM_022081+NR_073136+NM_152841+NR_073135,ENSG00000100099,HPS4,89781,2.76553474636298,1112,FALSE
OK,negbinomial.size,0.426946648506309,0.570948650972443,G19749,MRPL46,NM_022163,ENSG00000259494,MRPL46,26589,2.70043971814109,1198,FALSE
OK,negbinomial.size,0.427266800418437,0.57129216145996,G25584,GSTT1,NM_000853+NM_001293807+NM_001293808+NM_001293809+NM_001293810+NM_001293811+NM_001293812+NM_001293813+NM_001293814,ENSG00000277656,GSTT1,2952,2.56293619439116,1499,FALSE
OK,negbinomial.size,0.427694422899681,0.571779246251787,G15656,VEGFB,NM_003377+NM_001243733,ENSG00000173511,VEGFB,7423,2.83783641043061,1293,FALSE
OK,negbinomial.size,0.428050195406823,0.572170145711104,G20012,COG4,NM_001195139+NM_015386,ENSG00000103051,COG4,25839,2.52356195605701,1292,FALSE
OK,negbinomial.size,0.428134781048183,0.572198490496372,G17692,TPP2,NM_003291,ENSG00000134900,TPP2,7174,2.8073549220576,1370,FALSE
