status,family,pval,qval,G,gene_short_name,id,ensembl_gene_id,hgnc_symbol,entrezgene,iqr_count,num_cells_expressed
OK,negbinomial.size,0.00636713452911349,0.00950909686167686,G4351,NUP210,NM_024923,ENSG00000132182,NUP210,23225,2.72246602447109,952
OK,negbinomial.size,0.0125408337347507,0.0175641711072493,G4352,IQSEC1,NM_014869+NM_001134382,ENSG00000144711,IQSEC1,9922,2.67807190511264,1213
OK,negbinomial.size,0.77965132085004,0.789268011284386,G4356,CHCHD4,NM_001098502+NM_144636,ENSG00000163528,CHCHD4,131474,2.39231742277876,708
OK,negbinomial.size,1.37179128176696e-06,4.06450006294457e-06,G4358,NR2C2,NM_003298+NM_001291694,ENSG00000177463,NR2C2,7182,2.39231742277876,852
OK,negbinomial.size,0.140962628943339,0.161191971387013,G4366,TBC1D5,NM_014744+NM_001134381,ENSG00000131374,TBC1D5,9779,2.63226821549951,1142
OK,negbinomial.size,0.817486787690273,0.82562598940237,G4367,PLCL2,NM_001144382+NM_015184,ENSG00000154822,PLCL2,23228,3.16992500144231,557
OK,negbinomial.size,6.87868048685163e-13,4.90914841385743e-12,G437,BCL9,NM_004326,ENSG00000116128,BCL9,607,2.88752527074159,969
OK,negbinomial.size,4.97252510098997e-08,1.80651736868159e-07,G4370,KAT2B,NM_003884,ENSG00000114166,KAT2B,8850,2.70043971814109,807
OK,negbinomial.size,9.61148835547183e-07,2.92853583777252e-06,G4372,UBE2E1,NM_003341+NM_182666+NM_001202476,ENSG00000170142,UBE2E1,7324,2.24792751344359,834
OK,negbinomial.size,0.279502769506719,0.302053028861224,G4373,UBE2E2,NM_152653,ENSG00000182247,UBE2E2,7325,2.26303440583379,629
OK,negbinomial.size,0.00040179201116241,0.000763658584584051,G4375,THRB,NM_000461+NM_001252634+NM_001128177+NM_001128176,ENSG00000151090,THRB,7068,3.16992500144231,569
OK,negbinomial.size,6.05801400776682e-05,0.000134598688231716,G4376,TOP2B,NM_001068,ENSG00000077097,TOP2B,7155,2.84130225398094,1482
OK,negbinomial.size,5.36751608559288e-06,1.4273324070908e-05,G4378,NGLY1,NM_018297+NM_001145294+NM_001145295+NM_001145293,ENSG00000151092,NGLY1,55768,2.8073549220576,1031
OK,negbinomial.size,0.00272483431548102,0.00438812062079248,G4380,SLC4A7,NM_001258379+NM_003615+NM_001258380,ENSG00000033867,SLC4A7,9497,2.85137493941415,794
OK,negbinomial.size,0.000923638939978125,0.00162959006256058,G4385,OSBPL10,NM_001174060+NM_017784,ENSG00000144645,OSBPL10,114884,2.58496250072116,484
OK,negbinomial.size,9.28789043556279e-26,2.22416644170453e-24,G4386,CMTM8,NM_178868,ENSG00000170293,CMTM8,152189,2.53051471669878,1407
OK,negbinomial.size,1.20362007613704e-15,1.15353312604726e-14,G4387,STT3B,NM_178862,ENSG00000163527,STT3B,201595,2.77254182253257,1584
OK,negbinomial.size,0.000230003158035018,0.000458685334822209,G4388,FBXL2,NM_012157+NM_001171713,ENSG00000153558,FBXL2,25827,3,612
OK,negbinomial.size,0.535252147070667,0.554666710715563,G4389,CNOT10,NM_015442+NM_001256741+NR_046352+NM_001256742,ENSG00000182973,CNOT10,25904,2.53605290024021,905
OK,negbinomial.size,0.0240102398692076,0.0317278169700244,G4390,CRTAP,NM_006371,ENSG00000170275,CRTAP,10491,2.66296501272243,1445
OK,negbinomial.size,0.000506801831122692,0.000945483377293724,G4395,GOLGA4,NM_001172713+NM_002078,ENSG00000144674,GOLGA4,2803,2.38956681176273,2018
OK,negbinomial.size,1.94629826347505e-05,4.69065155436539e-05,G4399,CTDSPL,NM_005808+NM_001008392,ENSG00000144677,CTDSPL,10217,2.88752527074159,1014
OK,negbinomial.size,0.0103048768976102,0.0146993883127864,G44,FAF1,NM_007051,ENSG00000185104,FAF1,11124,2.44607626224964,993
OK,negbinomial.size,0.0313115914273309,0.0404813185458891,G4402,OXSR1,NM_005109,ENSG00000172939,OXSR1,9943,2.53605290024021,970
OK,negbinomial.size,8.98429917898557e-09,3.62557174667355e-08,G4403,RPSA,NM_002295+NM_001012321,ENSG00000168028,RPSA,3921,1.70043971814109,1969
OK,negbinomial.size,6.48700244809339e-11,3.56016158671047e-10,G4407,CSRNP1,NM_033027,ENSG00000144655,CSRNP1,64651,2.58496250072116,941
