pval,qval,G,gene_short_name,ensembl_gene_id,entrezgene,iqr_count,num_cells_expressed,use_for_ordering
0.008131539,0.0308192837,G25694,SLC25A1,ENSG00000100075,6576,2.2882449686,1851,FALSE
0.0081293231,0.0308192837,G2633,TMEM163,ENSG00000152128,81615,2.4020984436,981,FALSE
0.0081358127,0.0308225417,G2754,CDC42EP3,ENSG00000163171,10602,3.3074285252,1546,FALSE
0.0081450841,0.0308447229,G3110,AP1S3,ENSG00000152056,130340,2.3219280949,581,FALSE
0.0082048865,0.0310542953,G263,TTC39A,ENSG00000085831,22996,2.7258250366,1616,FALSE
0.0082073049,0.0310542953,G3037,WDR75,ENSG00000115368,84128,2.8737142867,897,FALSE
0.0082471605,0.0311920255,G7620,MAT2B,ENSG00000038274,27430,3.0506260731,1343,FALSE
0.008268341,0.0312590378,G9530,TOMM7,ENSG00000196683,54543,2.26589406,2086,FALSE
0.008284059,0.0313053515,G21221,CYB5D2,ENSG00000167740,124936,2.8744691179,1602,FALSE
0.0082955311,0.0313355878,G21048,CDC27,ENSG00000004897,996,2.5849625007,1307,FALSE
0.0083282838,0.0314461505,G11974,GSN,ENSG00000148180,2934,3.7548875022,1463,FALSE
0.0083428309,0.0314879087,G19500,RSL24D1,ENSG00000137876,51187,2.5235619561,1683,FALSE
0.0083502316,0.0315026707,G5155,CGGBP1,ENSG00000163320,8545,2.7004397181,1555,FALSE
0.0083640756,0.0315417187,G9657,PURB,ENSG00000146676,5814,2.3923174228,708,FALSE
0.0083984764,0.0316450104,G18334,HNRNPC,ENSG00000092199,3183,2.1468413883,2116,FALSE
0.0083975369,0.0316450104,G6073,SH3TC1,ENSG00000125089,54436,2.6438561898,767,FALSE
0.0084030811,0.0316491515,G5407,TM4SF1,ENSG00000169908,4071,5.0813883268,1043,FALSE
0.0084411119,0.0317791318,G11473,INPP5E,ENSG00000148384,56623,2.3923174228,646,FALSE
0.0084563479,0.0318232217,G22431,TUBB6,ENSG00000176014,84617,3.3367193174,490,FALSE
0.0084930914,0.0319467832,G17406,RAB35,ENSG00000111737,11021,2.4150374993,823,FALSE
0.008496259,0.0319467832,G7626,PANK3,ENSG00000120137,79646,2.7369655942,571,FALSE
0.0085290033,0.0320488275,G18930,RORA,ENSG00000069667,6095,3.2223924213,1210,FALSE
0.0085304976,0.0320488275,G386,KIAA1324,ENSG00000116299,57535,2.6681564362,1722,FALSE
0.0085871142,0.0322481143,G23300,QTRT1,ENSG00000213339,81890,3.0874628413,1137,FALSE
0.0086049494,0.0323016563,G5184,TOMM70A,NA,NA,2.7655347464,1240,FALSE
0.0086212974,0.0323495731,G9879,NPTX2,ENSG00000106236,4885,4.3808217839,827,FALSE
0.0086272097,0.0323583086,G18540,TRMT5,ENSG00000126814,57570,3.0874628413,545,FALSE
0.008644059,0.0324080418,G5609,PPP1R2,ENSG00000184203,5504,2.5849625007,1560,FALSE
0.0086517524,0.0324234207,G23675,THAP8,ENSG00000161277,199745,2.6438561898,601,FALSE
0.0086636924,0.032454695,G23734,MRPS12,ENSG00000128626,6183,2.6844981743,1267,FALSE
0.0086756321,0.0324859422,G9199,SEPT7,ENSG00000122545,989,2.5090136475,1985,FALSE
0.0087120902,0.0326089348,G8760,IBTK,ENSG00000005700,25998,2.6374299206,1533,FALSE
0.0087186845,0.0326200928,G1442,CTBS,ENSG00000117151,1486,2.7608123361,1608,FALSE
0.0087248605,0.032629677,G15561,DAK,NA,NA,2.8276759143,1115,FALSE
0.0087421821,0.0326809191,G15109,RRM1,ENSG00000167325,6240,3.1429579538,1309,FALSE
0.0087469983,0.0326843677,G16879,RPAP3,ENSG00000005175,79657,2.5849625007,1041,FALSE
0.0087503452,0.0326843677,G18200,PSEN1,ENSG00000080815,5663,2.7776075787,1177,FALSE
0.0087661538,0.0327298746,G23466,OCEL1,ENSG00000099330,79629,2.7655347464,1041,FALSE
0.0087839649,0.0327828174,G8952,GINM1,ENSG00000055211,116254,2.5849625007,1617,FALSE
0.0088093219,0.032863867,G18485,ARF6,ENSG00000165527,382,2.8479969066,1637,FALSE
0.0088192939,0.0328874783,G10760,MBOAT4,ENSG00000177669,619373,2.9385994553,640,FALSE
0.008842778,0.0329462171,G12137,ADAMTSL2,ENSG00000197859,9719,3.3219280949,995,TRUE
0.0088459936,0.0329462171,G13069,TCEAL3,ENSG00000196507,85012,2.6520766966,1610,FALSE
0.0088414466,0.0329462171,G4707,OPA1,ENSG00000198836,4976,2.4594316186,1203,FALSE
0.008851363,0.0329501329,G15720,SCYL1,ENSG00000142186,57410,2.5762711462,1376,FALSE
0.0088543445,0.0329501329,G200,TMEM222,ENSG00000186501,84065,2.6520766966,1335,FALSE
0.0089029116,0.0331172171,G20311,FOPNL,ENSG00000133393,123811,2.9259994186,1201,FALSE
0.0089073203,0.0331199701,G437,BCL9,ENSG00000116128,607,2.8875252707,969,FALSE
0.0089250927,0.0331723908,G18066,MLH3,ENSG00000119684,27030,2.5849625007,879,FALSE
0.0089288997,0.0331728833,G17380,RITA1,ENSG00000139405,84934,2.4854268272,907,FALSE
0.0089365855,0.0331877801,G2592,YIPF4,ENSG00000119820,84272,2.6189098326,1467,FALSE
0.0089601795,0.0332550543,G15750,SF3B2,ENSG00000087365,10992,2.3692338097,2078,FALSE
0.0089620677,0.0332550543,G6117,FBXL5,ENSG00000118564,26234,2.8300749986,1569,FALSE
0.0089758655,0.0332925693,G9358,POT1,ENSG00000128513,25913,2.8073549221,732,FALSE
0.0090236445,0.033456042,G5682,PDLIM5,ENSG00000163110,10611,2.4780472968,1787,FALSE
0.0090310112,0.0334696096,G14759,ZBED5,ENSG00000236287,58486,2.7004397181,1394,FALSE
0.0090826004,0.0336469906,G11430,STRBP,ENSG00000165209,55342,2.6438561898,886,FALSE
0.0090997914,0.0336968485,G23356,WDR83,ENSG00000123154,84292,2,1452,FALSE
0.0091246761,0.0337751439,G2618,TBC1D8,ENSG00000204634,11138,2.7369655942,1234,FALSE
0.009133993,0.0337957742,G14903,CLNS1A,ENSG00000074201,1207,2.5607149545,1468,FALSE
0.0091525557,0.033850583,G18696,TMEM251,ENSG00000275947,26175,2.6244908649,1216,FALSE
0.0091845864,0.0339412386,G17267,METAP2,ENSG00000111142,10988,2.7127180479,1732,FALSE
0.0091826041,0.0339412386,G23882,ZNF226,ENSG00000167380,7769,2.8579809951,861,FALSE
0.0091968951,0.0339728188,G25225,USP25,ENSG00000155313,29761,2.7004397181,956,FALSE
0.0092011296,0.0339745594,G8848,TSPYL1,ENSG00000189241,7259,2.9541963104,2078,FALSE
0.0092113852,0.0339985224,G10833,TMEM68,ENSG00000167904,137695,2.6438561898,1031,FALSE
0.0092361968,0.0340761686,G21054,CALCOCO2,ENSG00000136436,10241,2.8501045695,1933,FALSE
0.0092573578,0.0341402884,G24757,ANKEF1,ENSG00000132623,63926,2.4594316186,712,FALSE
0.0092680685,0.0341658319,G6632,SIL1,ENSG00000120725,64374,2.8345763908,1830,FALSE
0.0093204652,0.0343449632,G11185,ZNF7,ENSG00000147789,7553,2.7655347464,783,FALSE
0.009364345,0.0344605523,G10543,FAM49B,ENSG00000153310,51571,2.841302254,1358,FALSE
0.0093669582,0.0344605523,G13042,ARMCX2,ENSG00000184867,9823,2.7725895039,1066,FALSE
0.009362624,0.0344605523,G1592,CEPT1,ENSG00000134255,10390,2.6438561898,1436,FALSE
0.0093671018,0.0344605523,G4889,HIGD1A,ENSG00000181061,25994,2.5430163213,1777,FALSE
0.0094089935,0.0346005675,G11051,FAM84B,ENSG00000168672,157638,2.4460762622,922,FALSE
0.0094153968,0.0346100173,G23382,STX10,ENSG00000104915,8677,2.7369655942,1280,FALSE
0.0094345662,0.0346663668,G5195,NFKBIZ,ENSG00000144802,64332,3.2667865407,897,FALSE
0.0094538795,0.0347231994,G5508,MFN1,ENSG00000171109,55669,2.3923174228,788,FALSE
0.0094601594,0.0347321345,G4628,RNF13,ENSG00000082996,11342,2.8328900142,1553,FALSE
0.0094845382,0.0348074839,G8199,TPMT,ENSG00000137364,7172,2.3219280949,1065,FALSE
0.0094992451,0.0348472917,G2615,TSGA10,ENSG00000135951,80705,2.5849625007,711,FALSE
0.0095131367,0.0348557624,G10418,POLB,ENSG00000070501,5423,2.3785116233,897,FALSE
0.0095089794,0.0348557624,G5038,MAPKAPK3,ENSG00000114738,7867,2.716207034,1070,FALSE
0.0095104988,0.0348557624,G6121,TAPT1,ENSG00000169762,202018,2.7004397181,969,FALSE
0.0095310719,0.0349073092,G20866,CDK10,ENSG00000185324,8558,2.9068905956,1561,FALSE
0.009548281,0.0349561559,G12337,MAP7D2,ENSG00000184368,256714,2.5501970826,725,FALSE
0.0095660567,0.035007037,G8878,HINT3,ENSG00000111911,135114,2.7458715716,1242,FALSE
0.009571639,0.0350132728,G20143,NDUFB10,ENSG00000140990,4716,2.4020984436,2026,FALSE
0.0096138486,0.0351534328,G3376,MSH6,ENSG00000116062,2956,2.7655347464,1187,FALSE
0.009621584,0.035167474,G16920,TUBA1C,ENSG00000167553,84790,3.2479275134,1239,FALSE
0.0096295737,0.0351682003,G25716,TRMT2A,ENSG00000099899,27037,2.4057355153,837,FALSE
0.0096279275,0.0351682003,G3858,TTC21B,ENSG00000123607,79809,2.9385994553,579,FALSE
0.0096360446,0.0351776022,G7890,KCTD20,ENSG00000112078,222658,2.5360529002,1101,FALSE
0.0096468283,0.0352027346,G15795,CDK2AP2,ENSG00000167797,10263,2.7548506506,1485,FALSE
0.00965689,0.0352109867,G203,TAF12,ENSG00000120656,6883,2.6780719051,933,FALSE
0.0096530379,0.0352109867,G4594,UBA5,ENSG00000081307,79876,2.7725895039,1199,FALSE
0.0096951894,0.0353221026,G23465,BABAM1,ENSG00000105393,29086,2.7655347464,1713,FALSE
0.0096940445,0.0353221026,G3103,USP37,ENSG00000135913,57695,2.5849625007,727,FALSE
0.0097044719,0.0353360978,G24998,SDC4,ENSG00000124145,6385,4.6566234858,809,FALSE
0.0097068589,0.0353360978,G6180,SGCB,ENSG00000163069,6443,2.9772799235,1591,FALSE
0.0097270423,0.0353952995,G25175,ZGPAT,ENSG00000197114,84619,2.6322682155,943,FALSE
0.0097395906,0.0354124139,G11562,PLAA,ENSG00000137055,9373,2.5849625007,951,FALSE
0.0097359278,0.0354124139,G13901,ZNF518A,ENSG00000177853,9849,2.5849625007,1209,FALSE
0.0097842523,0.0355604791,G5457,MFSD1,ENSG00000118855,64747,2.7917860019,1595,FALSE
0.0098048919,0.0356068239,G12307,ARSE,ENSG00000157399,415,2.963474124,774,FALSE
0.0098037477,0.0356068239,G7751,TRIM52-AS1,ENSG00000248275,100507602,2.5849625007,815,FALSE
0.0098255039,0.03566733,G4087,ZFAND2B,ENSG00000158552,130617,2.7548875022,1552,FALSE
0.0098536828,0.0357552446,G10375,SLC39A14,ENSG00000104635,23516,2.8278190246,1550,FALSE
0.0098606555,0.0357661702,G22768,ATP5SL,NA,NA,2.5545888517,1280,FALSE
0.0098666167,0.0357710515,G1589,LRIF1,ENSG00000121931,55791,2.8579809951,714,FALSE
0.0098699257,0.0357710515,G4752,CAMK1,ENSG00000134072,8536,2.1699250014,608,FALSE
0.0099092943,0.0358993214,G7421,CDC23,ENSG00000094880,8697,2.9068905956,845,FALSE
0.0099255405,0.0359437544,G13778,ARHGAP12,ENSG00000165322,94134,2.6844981743,1359,FALSE
0.0099296987,0.0359443946,G12055,GOLGA2,ENSG00000167110,2801,2.7548875022,1787,FALSE
0.0099466411,0.035991293,G1605,DDX20,ENSG00000064703,11218,2.7548875022,628,FALSE
0.0099588683,0.0360210991,G897,ZBTB17,ENSG00000116809,7709,2.4854268272,793,FALSE
0.0099659998,0.0360324573,G9423,RBM33,ENSG00000184863,155435,2.4020984436,1316,FALSE
0.0099708891,0.0360357032,G17667,MYCBP2,ENSG00000005810,23077,2.8073549221,1487,FALSE
0.0099773058,0.0360444644,G23631,USF2,ENSG00000105698,7392,2.9068905956,1302,FALSE
0.0100291542,0.0362172815,G17344,FAM222A,ENSG00000139438,84915,2.7680043571,746,FALSE
0.0100721494,0.0363485255,G16535,HCFC2,ENSG00000111727,29915,2.8073549221,1008,FALSE
0.0100735501,0.0363485255,G23554,ZNF429,ENSG00000197013,353088,2.8073549221,806,FALSE
0.010088971,0.0363896245,G15748,SART1,ENSG00000175467,9092,2.5849625007,924,FALSE
0.0100977439,0.0364067219,G10137,NDUFB2,ENSG00000090266,4708,2.4068169925,2161,FALSE
0.0101156298,0.0364566489,G6755,POLK,ENSG00000122008,51426,2.6780719051,1245,FALSE
0.0101588924,0.0365833588,G16899,CCNT1,ENSG00000129315,904,2.7548875022,756,FALSE
0.0101550655,0.0365833588,G24095,FUZ,ENSG00000010361,80199,2.4150374993,705,FALSE
0.0101925928,0.0366754596,G24981,SERINC3,ENSG00000132824,10955,2.5734668619,1845,FALSE
0.010188733,0.0366754596,G4380,SLC4A7,ENSG00000033867,9497,2.8513749394,794,FALSE
0.0102002312,0.0366883216,G468,PRCC,ENSG00000143294,5546,2.4150374993,1314,FALSE
0.0102058013,0.0366937374,G25740,CRKL,ENSG00000099942,1399,2.7472339296,1408,FALSE
0.0102261436,0.0367522391,G18449,NFKBIA,ENSG00000100906,4792,3.3504972471,1446,FALSE
0.0102344176,0.0367673385,G4787,RPL32,ENSG00000144713,6161,2.2587164135,2159,FALSE
0.0102666477,0.0368684548,G14795,CSTF3,ENSG00000176102,1479,2.6629650127,1282,FALSE
0.0102986148,0.0369685465,G19374,PAK6,ENSG00000137843,56924,2.3785116233,690,FALSE
0.0103166112,0.0370184284,G10785,DDHD2,ENSG00000085788,23259,2.969626351,1308,FALSE
0.0103311096,0.037055724,G23074,AP3D1,ENSG00000065000,8943,2.4405725914,1782,FALSE
0.0103571708,0.0371344472,G3011,ATF2,ENSG00000115966,1386,2.841302254,1429,FALSE
0.0103689696,0.0371619919,G5965,PALLD,ENSG00000129116,23022,3.2796913962,1640,FALSE
0.0103883496,0.0372166747,G11041,NDUFB9,ENSG00000147684,4715,2.4418375586,2112,FALSE
0.0103999626,0.0372287321,G12997,MAGT1,ENSG00000102158,84061,2.7813597135,1530,FALSE
0.0103991155,0.0372287321,G16333,PLEKHG6,ENSG00000008323,55200,2.5235619561,531,FALSE
0.0104127981,0.0372599053,G1068,STX12,ENSG00000117758,23673,2.8073549221,1468,FALSE
0.0104550141,0.037396144,G19796,LOC100507217,NA,NA,2.2179855475,1190,FALSE
0.0104708379,0.037418246,G13313,IDS,ENSG00000010404,3423,3.2179050303,2026,FALSE
0.0104752163,0.037418246,G15192,TAF10,ENSG00000166337,6881,2.1154772174,1523,FALSE
0.010477772,0.037418246,G15961,C11orf54,ENSG00000182919,28970,2.7655347464,1220,FALSE
0.0104736448,0.037418246,G6848,CDC42SE2,ENSG00000158985,56990,2.5849625007,1852,FALSE
0.0104872235,0.03743719,G16464,PPM1H,ENSG00000111110,57460,2.8073549221,816,FALSE
0.0105203329,0.0375257075,G10828,LYPLA1,ENSG00000120992,10434,2.4854268272,1364,FALSE
0.0105170554,0.0375257075,G5091,TKT,ENSG00000163931,7086,2.5443084987,1802,FALSE
0.0105365162,0.0375685894,G15572,MYRF,ENSG00000124920,745,2.8073549221,1231,FALSE
0.0106058872,0.0377860891,G15651,TRPT1,ENSG00000149743,83707,2.5145731728,1344,FALSE
0.0106053606,0.0377860891,G23514,UPF1,ENSG00000005007,5976,2.4854268272,977,FALSE
0.0106605945,0.0379660147,G24010,EMP3,ENSG00000142227,2014,3.3219280949,499,FALSE
0.0106667207,0.0379728528,G21239,SLC25A11,ENSG00000108528,8402,2.8907404212,1700,FALSE
0.0106720343,0.0379767936,G6958,FAF2,ENSG00000113194,23197,2.6844981743,1381,FALSE
0.0107337621,0.0381685672,G21924,ACBD4,ENSG00000181513,79777,2.3923174228,614,FALSE
0.010734381,0.0381685672,G6864,KLHL3,ENSG00000146021,26249,3.0703893279,757,FALSE
0.0107555834,0.0382289002,G16260,FBXW8,ENSG00000174989,26259,2.5849625007,644,FALSE
0.0107675067,0.0382562184,G14278,AIFM2,ENSG00000042286,84883,2.4329594073,789,FALSE
0.010788862,0.0383170126,G20985,COPS3,ENSG00000141030,8533,2.8391627594,1441,FALSE
0.0108112042,0.0383702193,G13310,FMR1,ENSG00000102081,2332,2.4594316186,828,FALSE
0.010812442,0.0383702193,G18975,DPH6,ENSG00000134146,89978,2.9068905956,779,FALSE
0.0108165937,0.0383702193,G30,STMN1,ENSG00000117632,3925,2.8479969066,1819,FALSE
0.0108654552,0.0385284089,G20016,AP1G1,ENSG00000166747,164,2.7004397181,1833,FALSE
0.0108977443,0.0386277329,G24927,C20orf24,ENSG00000101084,55969,1.8073549221,1152,FALSE
0.0109042961,0.0386357869,G7386,SKP1,ENSG00000113558,6500,2.2054691183,2164,FALSE
0.0109174634,0.0386672655,G23496,LSM4,ENSG00000130520,25804,2.6629650127,1991,FALSE
0.0109304953,0.0386982399,G18394,PCK2,ENSG00000100889,5106,2.6374299206,1292,FALSE
0.0109686611,0.0388012705,G1511,SLC35A3,ENSG00000117620,23443,2.5235619561,864,FALSE
0.0109686564,0.0388012705,G24314,LENG1,ENSG00000276959,79165,2.7004397181,864,FALSE
0.0109724904,0.0388012705,G25208,APP,ENSG00000142192,351,2.2882449686,1935,FALSE
0.0110101898,0.0389193396,G5003,APEH,ENSG00000164062,327,2.4780472968,1704,FALSE
0.0110352713,0.0389927318,G11141,MAF1,ENSG00000179632,84232,2.68182404,1686,FALSE
0.0110721391,0.0391076964,G5441,GMPS,ENSG00000163655,8833,2.6780719051,976,FALSE
0.0110867533,0.0391440003,G11392,IKBKAP,NA,NA,3.3474366679,1283,FALSE
0.0111198021,0.0392325914,G22812,TLE2,ENSG00000065717,7089,2.8479969066,1220,FALSE
0.0111205363,0.0392325914,G4517,ALCAM,ENSG00000170017,214,2.9589129877,1818,FALSE
0.011229333,0.0395854817,G23460,SIN3B,ENSG00000127511,23309,2.7004397181,932,FALSE
0.011226409,0.0395854817,G7970,RNGTT,ENSG00000111880,8732,2.5849625007,710,FALSE
0.0112549526,0.0396071926,G13410,FAM50A,ENSG00000071859,9130,2.5090136475,1809,FALSE
0.0112509872,0.0396071926,G15863,INPPL1,ENSG00000165458,3636,2.4594316186,929,FALSE
0.0112476382,0.0396071926,G2405,CNIH4,ENSG00000143771,29097,2.7127180479,1564,FALSE
0.0112479212,0.0396071926,G5878,PPP3CA,ENSG00000138814,5530,2.9599672137,1799,FALSE
0.0112574276,0.0396071926,G7585,CNOT8,ENSG00000155508,9337,2.8650704199,1177,FALSE
0.0113347324,0.0398636401,G17621,COG6,ENSG00000133103,57511,3.0356239097,1129,FALSE
0.0113440142,0.0398807478,G6702,ZNF131,ENSG00000172262,7690,2.5849625007,666,FALSE
0.0113969477,0.0400512431,G498,BLZF1,ENSG00000117475,8548,2.475464203,764,FALSE
0.0114193167,0.0401142378,G6489,CTSO,ENSG00000256043,1519,2.963474124,908,FALSE
0.0114649008,0.0402587027,G10346,ERICH1,ENSG00000104714,157697,2.7004397181,1057,FALSE
0.0114700143,0.040260999,G24588,DHX35,ENSG00000101452,60625,3.1154772174,476,FALSE
0.0114783273,0.0402745197,G10961,INTS8,ENSG00000164941,55656,2.7004397181,877,FALSE
0.0115158933,0.0403906313,G1185,SF3A3,ENSG00000183431,10946,2.7725895039,1352,FALSE
0.0115630914,0.0405404231,G6629,FNIP1,ENSG00000217128,96459,2.9385994553,1465,FALSE
0.0116121201,0.0406965139,G8514,RING1,ENSG00000235107,6015,2.3219280949,906,FALSE
0.0116300209,0.0407434338,G17462,MPHOSPH9,ENSG00000051825,10198,2.6438561898,568,FALSE
0.0116367262,0.0407511108,G896,FLJ37453,NA,NA,2.7548875022,887,FALSE
0.0116670089,0.0408413171,G21165,CRK,ENSG00000167193,1398,2.5849625007,1191,FALSE
0.0117268283,0.0410348086,G245,IPO13,ENSG00000117408,9670,2.6322682155,992,FALSE
0.0117494152,0.0410979158,G22975,ZNF480,ENSG00000198464,147657,2.8579809951,929,FALSE
0.0117877124,0.0412159053,G19418,TMEM87A,ENSG00000103978,25963,2.8328900142,1549,FALSE
0.0118019651,0.0412497642,G496,TIPRL,ENSG00000143155,261726,2.5849625007,1415,FALSE
0.0118149951,0.0412793249,G9878,BAIAP2L1,ENSG00000006453,55971,3.2326607568,1023,FALSE
0.0118204348,0.0412823542,G2406,LBR,ENSG00000143815,3930,2.6322682155,872,FALSE
0.011840082,0.0413349808,G18531,JKAMP,ENSG00000050130,51528,2.9924465538,1734,FALSE
0.01187974,0.0414573996,G5510,NDUFB5,ENSG00000136521,4711,2.4284789303,1911,FALSE
0.0119022983,0.041520073,G7897,ZFAND3,ENSG00000156639,60685,2.2630344058,1399,FALSE
0.0119262612,0.0415875959,G8775,SMIM8,ENSG00000111850,57150,2.5849625007,689,FALSE
0.0119509659,0.0416576527,G1401,LEPROT,ENSG00000213625,54741,2.6571122865,1747,FALSE
0.0119712092,0.0417121098,G24086,IRF3,ENSG00000126456,3661,2.7224660245,1131,FALSE
0.0119807862,0.0417293743,G13958,RAB11FIP2,ENSG00000107560,22841,2.7004397181,844,FALSE
0.012000279,0.0417681018,G18313,RNASE4,ENSG00000258818,6038,3,1398,FALSE
0.0120011582,0.0417681018,G3355,DYNC2LI1,ENSG00000138036,51626,2.7224660245,1224,FALSE
0.0120634228,0.0419686247,G5975,CEP44,ENSG00000164118,80817,2.4594316186,679,FALSE
0.0120824283,0.0420185526,G18173,SLC38A6,ENSG00000139974,145389,2.7369655942,505,FALSE
0.0120876659,0.0420205807,G4835,AZI2,ENSG00000163512,64343,2.9385994553,1371,FALSE
0.0121085183,0.0420768681,G20651,HSF4,ENSG00000102878,3299,2.7002689648,858,FALSE
0.0121313686,0.0421238445,G13923,GBF1,ENSG00000107862,8729,2.7776075787,1439,FALSE
0.0121302965,0.0421238445,G6330,PIGY+PYURF,NA,NA,2.6737717677,2005,FALSE
0.0121673532,0.0422325508,G9538,TRA2A,ENSG00000164548,29896,2.6147098441,1820,FALSE
0.0121775088,0.0422515562,G24037,HSD17B14,ENSG00000087076,51171,3.0443941194,1326,FALSE
0.0121900685,0.0422788854,G17866,TRIM13,ENSG00000204977,10206,2.8073549221,1372,FALSE
0.0122116879,0.0423363625,G20682,EDC4,ENSG00000038358,23644,2.6322682155,1115,FALSE
0.0122160195,0.0423363625,G26100,SELO,NA,NA,2.3219280949,890,FALSE
0.0122573582,0.0424633268,G5276,PARP9,ENSG00000138496,83666,3,1332,FALSE
0.0122812076,0.0425133213,G19498,ARPP19,ENSG00000128989,10776,2.5999128422,1981,FALSE
0.0122788215,0.0425133213,G20870,TCF25,ENSG00000141002,22980,2.4854268272,1993,FALSE
0.0123202493,0.0426321238,G24835,ENTPD6,ENSG00000197586,955,2.8300749986,1531,FALSE
0.0123270699,0.0426393819,G24740,PCNA,ENSG00000132646,5111,2.8073549221,1156,FALSE
0.0123932747,0.0428519662,G6499,RAPGEF2,ENSG00000109756,9693,2.4594316186,605,FALSE
0.0124914478,0.0431748817,G24089,PRRG2,ENSG00000126460,5639,2.3219280949,1006,FALSE
0.0125170565,0.0432468373,G3726,SLC35F5,ENSG00000115084,80255,2.716207034,1391,FALSE
0.0125572218,0.0433690125,G25467,U2AF1,ENSG00000160201,7307,2.7387373278,1944,FALSE
0.0125708128,0.0433993492,G1085,SNHG12,ENSG00000197989,85028,2.3987409657,811,FALSE
0.0126972251,0.0438190169,G5349,TOPBP1,ENSG00000163781,11073,2.2479275134,664,FALSE
0.0127286415,0.0439106516,G14450,R3HCC1L,ENSG00000166024,27291,2.4594316186,751,FALSE
0.0127405221,0.0439348487,G12374,PQBP1,ENSG00000102103,10084,2.8073549221,1608,FALSE
0.0127664084,0.0439993871,G11341,NAA35,ENSG00000135040,60560,2.6438561898,939,FALSE
0.0127689847,0.0439993871,G25540,PITPNB,ENSG00000180957,23760,2.7003870208,1499,FALSE
0.0127820823,0.0440277143,G5670,SLC4A4,ENSG00000080493,8671,4.7472339296,700,FALSE
0.0128052859,0.0440908166,G23550,ZNF85,ENSG00000278091,7639,2.4594316186,510,FALSE
0.0128282373,0.0441530029,G3575,MRPS5,ENSG00000144029,64969,2.6374299206,1695,FALSE
0.0128376893,0.0441686964,G784,VAMP3,ENSG00000049245,9341,2.5688428354,1751,FALSE
0.0128451253,0.0441774444,G11666,ALDH1B1,ENSG00000137124,219,2.7224660245,843,FALSE
0.0128990002,0.0443458391,G457,PBXIP1,ENSG00000163346,57326,2.9205655325,1440,FALSE
0.0129168502,0.044390302,G2798,SMEK2,NA,NA,2.4963102348,1551,FALSE
0.0129506211,0.0444894244,G19649,FBXO22,ENSG00000167196,26263,2.5849625007,959,FALSE
0.0130270012,0.044726136,G15976,ANKRD49,ENSG00000168876,54851,2.7548875022,1038,FALSE
0.0130294348,0.044726136,G21342,KDM6B,ENSG00000132510,23135,2.5849625007,991,FALSE
0.0130376258,0.0447372428,G2323,C1orf116,ENSG00000182795,79098,3.105497359,1069,FALSE
0.0130719574,0.0448380058,G8384,IER3,ENSG00000230128,8870,3.48782318,1171,FALSE
0.0131167789,0.0449746599,G4241,CLASP2,ENSG00000163539,23122,2.7655347464,1131,FALSE
0.0131261055,0.0449895521,G21359,VAMP2,ENSG00000220205,6844,3.0174206902,2038,FALSE
0.0131395939,0.0450186923,G16699,PEX5,ENSG00000139197,5830,2.5235619561,643,FALSE
0.0131489354,0.0450336072,G1065,IFI6,ENSG00000126709,2537,2.6463630454,2025,FALSE
0.0131961609,0.0451624068,G23865,ZNF576,ENSG00000124444,79177,2.4594316186,728,FALSE
0.0132015498,0.0451624068,G2906,LIMS1,ENSG00000169756,3987,2.3785116233,950,FALSE
0.0132015365,0.0451624068,G635,B3GALNT2,ENSG00000162885,148789,3,959,FALSE
0.013273847,0.0453925342,G2648,STK39,ENSG00000198648,27347,2.6629650127,635,FALSE
0.0132803619,0.0453976174,G15625,STX5,ENSG00000162236,6811,2.3219280949,1251,FALSE
0.0133383299,0.0455785173,G14316,ZSWIM8,ENSG00000214655,23053,2.5849625007,1130,FALSE
